Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS24,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS38,SBS39,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44
ColoRect-AdenoCA::S.46,sigfit,1362.60072838988,0,0,0,2558.53300585061,0,0,0,0,0,0,0,38.3612490097477,96.4156382266072,0,0,0,0,0,5.59701636732055,6.93793524845735,2365.20441082079,0,0,0,0,0,0,0,40.9504020936851,0,0,0,0,43.343643962034,0,0,2790.05597003087,0,0,0,0,0
ColoRect-AdenoCA::S.47,sigfit,2498.04066528943,0,0,0,2011.54015583361,0,0,0,0,0,0,0,8.75202862711809,5.70518072066643,0,0,0,0,0,2176.28973292048,32.9179114392494,1779.36722665831,0,0,0,0,0,0,0,9.03840914563792,0,0,0,0,24.6121732200849,0,0,6500.73651614542,0,0,0,0,0
ColoRect-AdenoCA::S.48,sigfit,2595.77609200804,0,0,0,7422.3338722418,0,0,0,0,0,0,0,21.6105683665726,20.2710656142162,0,0,0,0,0,7.03082004863716,8.46418930774709,164.311260229736,0,0,0,0,0,0,0,10.0651537489402,0,0,0,0,17.7280995849596,0,0,14924.4088788494,0,0,0,0,0
ColoRect-AdenoCA::S.49,sigfit,2018.91020875593,0,0,0,47.3753929397585,0,0,0,0,0,0,0,96.4841174740175,280.730734267789,0,0,0,0,0,15.3829465830238,6.27763541067192,6580.68773169252,0,0,0,0,0,0,0,17.7248760536678,0,0,0,0,33.6209640658848,0,0,9529.80539275674,0,0,0,0,0
ColoRect-AdenoCA::S.50,sigfit,3421.09902098228,0,0,0,3042.24529304666,0,0,0,0,0,0,0,4.42515939169389,216.033952034878,0,0,0,0,0,9.29211749862029,3850.27215460402,15.4705387171502,0,0,0,0,0,0,0,56.6544396078029,0,0,0,0,67.9784011239089,0,0,4532.52892299298,0,0,0,0,0
ColoRect-AdenoCA::S.51,sigfit,1903.23112057005,0,0,0,3214.60666652394,0,0,0,0,0,0,0,22.8273147225942,26.3290135652906,0,0,0,0,0,20.0902538812606,7.85590208331305,3171.45607461652,0,0,0,0,0,0,0,9.97870618513535,0,0,0,0,143.069721798565,0,0,244.555226053332,0,0,0,0,0
ColoRect-AdenoCA::S.52,sigfit,2740.86263906635,0,0,0,715.549456132328,0,0,0,0,0,0,0,344.726572669629,8.54595234875222,0,0,0,0,0,7.47661095956669,3.71622980967097,3141.27534326119,0,0,0,0,0,0,0,2.77192913700611,0,0,0,0,14.3906198992947,0,0,75.6846467162075,0,0,0,0,0
ColoRect-AdenoCA::S.53,sigfit,2922.73778912907,0,0,0,88.8215232427735,0,0,0,0,0,0,0,336.611229115111,15.8995473355379,0,0,0,0,0,28.5842866016873,18.2553962059713,355.005182943423,0,0,0,0,0,0,0,22.8347235649772,0,0,0,0,159.776430078854,0,0,14492.4738917826,0,0,0,0,0
ColoRect-AdenoCA::S.54,sigfit,2714.28159138565,0,0,0,73.434827004001,0,0,0,0,0,0,0,5.3283940251799,211.687115354774,0,0,0,0,0,18.8175688816707,66.918814848361,5829.48619845089,0,0,0,0,0,0,0,465.584335831267,0,0,0,0,48.7508543182852,0,0,5292.71029989991,0,0,0,0,0
ColoRect-AdenoCA::S.55,sigfit,1816.64790781897,0,0,0,4233.15561160694,0,0,0,0,0,0,0,12.3884412648531,33.0586399686788,0,0,0,0,0,42.4715626692605,4677.50218191834,37.4974474968161,0,0,0,0,0,0,0,19.8791554599212,0,0,0,0,108.979708037058,0,0,49.4193437591552,0,0,0,0,0
ColoRect-AdenoCA::S.56,sigfit,2871.73999775893,0,0,0,2094.03608796379,0,0,0,0,0,0,0,12.7148573546784,45.6484275363574,0,0,0,0,0,11.8805261417199,5.48902506683178,2294.11727419166,0,0,0,0,0,0,0,8.40787881043214,0,0,0,0,40.4778351210941,0,0,3778.4880900545,0,0,0,0,0
ColoRect-AdenoCA::S.57,sigfit,2116.28117824316,0,0,0,2189.98045724353,0,0,0,0,0,0,0,310.654196968784,9.30312754169119,0,0,0,0,0,9.85552296629318,62.5162007076746,3134.22337552535,0,0,0,0,0,0,0,9.12924790746442,0,0,0,0,16.897530573328,0,0,6582.15916232273,0,0,0,0,0
ColoRect-AdenoCA::S.58,sigfit,2604.4145955447,0,0,0,1523.40358960919,0,0,0,0,0,0,0,152.067383129921,112.92479107819,0,0,0,0,0,5.86198502064236,12.2923193320563,6029.11202708502,0,0,0,0,0,0,0,13.6781811415355,0,0,0,0,16.6757177672699,0,0,78.5694102914705,0,0,0,0,0
ColoRect-AdenoCA::S.59,sigfit,2849.95742685361,0,0,0,963.899198066356,0,0,0,0,0,0,0,133.132911379509,115.569939170742,0,0,0,0,0,70.4423283320536,9.25582912682064,5858.74271916254,0,0,0,0,0,0,0,7.5881392002062,0,0,0,0,283.04295703503,0,0,5858.36855167314,0,0,0,0,0
ColoRect-AdenoCA::S.60,sigfit,2495.56077356871,0,0,0,726.598338656677,0,0,0,0,0,0,0,97.7339388208866,5.28313346956881,0,0,0,0,0,69.6692913764477,90.8202294757903,1167.66864524726,0,0,0,0,0,0,0,14.8832023240404,0,0,0,0,30.0241564533825,0,0,9251.75829060723,0,0,0,0,0
ColoRect-AdenoCA::S.61,sigfit,2347.18236960299,0,0,0,1323.70305731039,0,0,0,0,0,0,0,15.3358631213538,12.0226206343571,0,0,0,0,0,22.9316044792604,7.75971427781349,2499.31907644222,0,0,0,0,0,0,0,9.51837316494783,0,0,0,0,2267.36193774146,0,0,5931.8653832252,0,0,0,0,0
ColoRect-AdenoCA::S.62,sigfit,2393.40187581237,0,0,0,3637.37714260235,0,0,0,0,0,0,0,124.563675233483,153.848901864051,0,0,0,0,0,35.4809971528978,6.55700192955129,3206.35760238898,0,0,0,0,0,0,0,40.4820290789482,0,0,0,0,24.3498398864609,0,0,11661.5809340509,0,0,0,0,0
ColoRect-AdenoCA::S.63,sigfit,3053.5809629761,0,0,0,5449.38387008503,0,0,0,0,0,0,0,9.76590023136673,12.7781477233207,0,0,0,0,0,25.6004189492079,9.14701744101678,5951.58334224983,0,0,0,0,0,0,0,11.6914480061922,0,0,0,0,31.4837634102568,0,0,5229.98512892768,0,0,0,0,0
ColoRect-AdenoCA::S.64,sigfit,2163.13058607607,0,0,0,1324.1969486315,0,0,0,0,0,0,0,61.2259261105374,35.6752532527433,0,0,0,0,0,11.7312555772723,16.956950458627,592.528142915974,0,0,0,0,0,0,0,9.09873432996536,0,0,0,0,26.6587546213249,0,0,14413.797448026,0,0,0,0,0
ColoRect-AdenoCA::S.65,sigfit,3435.30942701115,0,0,0,3054.41589802835,0,0,0,0,0,0,0,15.8402821916074,213.524926589806,0,0,0,0,0,39.4845036378905,58.2726938563168,2967.1096665162,0,0,0,0,0,0,0,21.1450966268711,0,0,0,0,30.0968583866326,0,0,5713.80064715517,0,0,0,0,0
ColoRect-AdenoCA::S.66,sigfit,2012.14113483883,0,0,0,2159.75023522585,0,0,0,0,0,0,0,10.7406375959106,30.9003206160085,0,0,0,0,0,14.9135627076808,7.45474759188695,165.980126041685,0,0,0,0,0,0,0,26.4138211056028,0,0,0,0,1674.24540346203,0,0,4231.46001081451,0,0,0,0,0
ColoRect-AdenoCA::S.67,sigfit,2487.21138401049,0,0,0,1509.96686802413,0,0,0,0,0,0,0,77.1706523515365,9.4311788007366,0,0,0,0,0,8.25906385846154,16.5302580710996,1432.42761773026,0,0,0,0,0,0,0,94.759388394755,0,0,0,0,70.6851350847589,0,0,6277.55845367378,0,0,0,0,0
ColoRect-AdenoCA::S.68,sigfit,2945.10066545351,0,0,0,1788.53019043543,0,0,0,0,0,0,0,11.6146790719844,5.39719493711364,0,0,0,0,0,19.6436568558873,10.8992821368155,3708.50572266417,0,0,0,0,0,0,0,20.9444052269636,0,0,0,0,40.1072721580771,0,0,5775.25693106005,0,0,0,0,0
ColoRect-AdenoCA::S.69,sigfit,2652.32799661601,0,0,0,1893.95771523353,0,0,0,0,0,0,0,5.97329129606427,8.28264320720087,0,0,0,0,0,80.2983459423278,11.463666639861,3027.97386773131,0,0,0,0,0,0,0,452.818683083124,0,0,0,0,77.7400048709601,0,0,7743.16378537961,0,0,0,0,0
ColoRect-AdenoCA::S.70,sigfit,2658.97659041625,0,0,0,3250.97413414924,0,0,0,0,0,0,0,428.705933725488,13.3413381162912,0,0,0,0,0,9.0173375719363,10.6366598151229,5024.75790758178,0,0,0,0,0,0,0,229.966114549183,0,0,0,0,319.466078461798,0,0,10087.1579056129,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.1,sigfit,13809.5908480839,0,0,0,294505.875175208,0,0,0,0,0,0,0,286437.767678082,117543.746379554,0,0,0,0,0,38.077122558729,5001.85157644276,229.711342079747,0,0,0,0,0,0,0,214806.45402339,0,0,0,0,30.1980031772325,0,0,18180.7278514233,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.2,sigfit,3336.90817036719,0,0,0,180683.4155054,0,0,0,0,0,0,0,119558.735252197,235801.694109918,0,0,0,0,0,2922.84787263361,13240.8469647374,63.6324478272793,0,0,0,0,0,0,0,136806.262038256,0,0,0,0,32.1367462822644,0,0,219.520892381093,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.3,sigfit,53570.8047787953,0,0,0,63349.7789970701,0,0,0,0,0,0,0,379401.314719432,95485.3419446421,0,0,0,0,0,534.73760582422,244.933556140308,18.9958881366391,0,0,0,0,0,0,0,37637.500889136,0,0,0,0,1331.36137029014,0,0,181.230250533064,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.4,sigfit,11512.2236687821,0,0,0,317994.211374531,0,0,0,0,0,0,0,573589.831827484,217230.118040079,0,0,0,0,0,23.4659285374605,8.24268189200711,14405.0707106487,0,0,0,0,0,0,0,214860.516619296,0,0,0,0,217.910585699819,0,0,10138.4085630501,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.5,sigfit,4054.02469927302,0,0,0,171915.407980781,0,0,0,0,0,0,0,374165.262361514,168735.013777721,0,0,0,0,0,6.33089717173133,7268.21936891833,2091.56516008617,0,0,0,0,0,0,0,662484.104881696,0,0,0,0,23.1084589656562,0,0,618.96241387296,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.6,sigfit,8142.83357913658,0,0,0,103808.108539741,0,0,0,0,0,0,0,507386.821419841,245770.076016521,0,0,0,0,0,8.27786405931526,11344.4378820817,31.5174280751804,0,0,0,0,0,0,0,75338.1013436818,0,0,0,0,23.55201920602,0,0,13810.2739076567,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.7,sigfit,2921.0992962856,0,0,0,379395.224862302,0,0,0,0,0,0,0,996023.160327405,126586.476427257,0,0,0,0,0,19.8021031447962,4.92217184214924,25.9845236486789,0,0,0,0,0,0,0,269958.749575306,0,0,0,0,30.5075708987456,0,0,254.073141908995,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.8,sigfit,26456.2266705792,0,0,0,55230.5005511778,0,0,0,0,0,0,0,711764.241140182,175722.823762343,0,0,0,0,0,4.22086782529834,39179.6162313133,7041.34379208278,0,0,0,0,0,0,0,298256.493055114,0,0,0,0,4685.68458554211,0,0,12288.8493438406,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.9,sigfit,6970.87710874577,0,0,0,530693.967394423,0,0,0,0,0,0,0,691542.306558892,96670.912883982,0,0,0,0,0,2176.3615244677,1776.68122191617,44.8280826202638,0,0,0,0,0,0,0,41979.4142189424,0,0,0,0,7608.19409946983,0,0,63.4569065401176,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.10,sigfit,6108.64288044668,0,0,0,215585.550940198,0,0,0,0,0,0,0,766719.244644272,23673.5349849857,0,0,0,0,0,23.9918790196861,5038.21209997622,58.3751977226093,0,0,0,0,0,0,0,42269.153062479,0,0,0,0,7634.31048435882,0,0,2699.98382654114,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.11,sigfit,34416.1501962309,0,0,0,95892.3666350532,0,0,0,0,0,0,0,103551.423739007,42446.2326020723,0,0,0,0,0,35.0843356707956,720.723567488063,3472.27322557404,0,0,0,0,0,0,0,21036.2490829266,0,0,0,0,1707.75356528663,0,0,132.743050690048,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.12,sigfit,14782.944014553,0,0,0,158346.43683539,0,0,0,0,0,0,0,763460.269728962,441326.096769828,0,0,0,0,0,8.05947461896001,10667.6610682076,15137.8144692363,0,0,0,0,0,0,0,112481.798262167,0,0,0,0,10323.7867100845,0,0,36861.1326669526,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.13,sigfit,8382.16279899469,0,0,0,110285.785703274,0,0,0,0,0,0,0,216724.350218568,126233.380943088,0,0,0,0,0,267.136427519253,2552.88240044753,84.2650103177004,0,0,0,0,0,0,0,90553.7925318769,0,0,0,0,32.7375450282511,0,0,220.506420885672,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.14,sigfit,55941.4766888263,0,0,0,191891.471318425,0,0,0,0,0,0,0,408433.933177038,105591.229556145,0,0,0,0,0,1355.1861241418,16.1658703789288,11141.1177521494,0,0,0,0,0,0,0,154892.888748607,0,0,0,0,47.1878231369204,0,0,44553.3429411528,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.1,sigfit,5218.28944889071,0,0,0,22744.1068689783,0,0,0,0,0,0,0,9.8414079799435,293.1793884433,0,0,0,187.952433995747,0,52.7455539749803,72.8096988965117,47.0004732811692,0,0,0,0,0,0,0,8.27600989827174,0,0,0,0,111.651557804744,0,0,95.4612786037048,0,0,0,0,37480.6858792527
ColoRect-AdenoCA::MSI-H.S.2,sigfit,19236.5818064427,0,0,0,15843.0809405424,0,0,0,0,0,0,0,12.6989995165424,8.89402491369071,0,0,0,724.380728805848,0,44.5811088166098,14.8350489734008,11.6595412771612,0,0,0,0,0,0,0,8.67894283076783,0,0,0,0,51.6781947013944,0,0,47.1367132601297,0,0,0,0,48149.7939499193
ColoRect-AdenoCA::MSI-H.S.3,sigfit,13340.1842925669,0,0,0,10185.4378452525,0,0,0,0,0,0,0,7.59174468080565,30.1124321752906,0,0,0,24.1872253638585,0,81.3921924157993,8.26230636207269,44.8068705949945,0,0,0,0,0,0,0,7.54575124492152,0,0,0,0,32.7822980518387,0,0,67.6665364774354,0,0,0,0,43045.0305048137
ColoRect-AdenoCA::MSI-H.S.4,sigfit,12866.4949682926,0,0,0,42025.9772243929,0,0,0,0,0,0,0,327.758246845501,36.4265574493254,0,0,0,185.107242266064,0,5.05385451296732,7.6186428749158,60.2006250591416,0,0,0,0,0,0,0,260.584713317323,0,0,0,0,632.832111610297,0,0,2326.66610368632,0,0,0,0,34740.2797096927
ColoRect-AdenoCA::MSI-H.S.5,sigfit,6566.40019789482,0,0,0,36121.2498823221,0,0,0,0,0,0,0,65.6157561091383,17.3162891167119,0,0,0,15.8487383437377,0,10.9528265728946,5.94855495679666,504.901384356876,0,0,0,0,0,0,0,14.5432759252045,0,0,0,0,411.812668089355,0,0,590.646115239095,0,0,0,0,62154.7643110733
ColoRect-AdenoCA::MSI-H.S.6,sigfit,19040.0218220271,0,0,0,41090.0333121486,0,0,0,0,0,0,0,7.10323395647187,329.499000266784,0,0,0,974.198579797542,0,49.4363032202989,35.9315238614742,30.4984714454086,0,0,0,0,0,0,0,44.3070953132365,0,0,0,0,276.25941330222,0,0,1952.58523000607,0,0,0,0,72284.1260146548
ColoRect-AdenoCA::MSI-H.S.7,sigfit,25284.1860872746,0,0,0,28447.1474980334,0,0,0,0,0,0,0,10.5350787425986,753.89060885045,0,0,0,1258.01605770973,0,169.230963618308,9.6244245624401,9.58645147336417,0,0,0,0,0,0,0,12.7632251987485,0,0,0,0,111.466393445556,0,0,309.013563000041,0,0,0,0,38060.5396480907
ColoRect-AdenoCA::MSI-H.S.8,sigfit,3610.08587737613,0,0,0,38117.8806267878,0,0,0,0,0,0,0,268.841692789719,311.297523152615,0,0,0,136.061782520757,0,36.7891812246877,4.37338104635498,36.3957207205017,0,0,0,0,0,0,0,456.876671474827,0,0,0,0,13194.0452284014,0,0,133.637689152009,0,0,0,0,66956.7146253533
ColoRect-AdenoCA::MSI-H.S.9,sigfit,9297.54944453689,0,0,0,40218.7015345939,0,0,0,0,0,0,0,27.0232796253707,36.4606533143565,0,0,0,2580.12504970762,0,32.4344409910625,20.1614792203256,60.9493572603297,0,0,0,0,0,0,0,10.0358544431497,0,0,0,0,74.2333830426188,0,0,161.191019404919,0,0,0,0,69031.1345038594
ColoRect-AdenoCA::MSI-H.S.10,sigfit,9836.22843037758,0,0,0,58705.6790250393,0,0,0,0,0,0,0,469.638105826863,12.1360497066562,0,0,0,1063.43083313074,0,279.519610034519,9.2184840732145,30.9627007983738,0,0,0,0,0,0,0,277.806686064529,0,0,0,0,2368.48831485287,0,0,2079.09016659477,0,0,0,0,45742.8015935006
ColoRect-AdenoCA::MSI-H.S.11,sigfit,3114.51073941168,0,0,0,12611.3222551955,0,0,0,0,0,0,0,12.0305298904684,13.8419486033955,0,0,0,51.3101902328842,0,13.9965939956453,24.4210296884311,36.1684774559644,0,0,0,0,0,0,0,7.96552995597432,0,0,0,0,259.384558425233,0,0,76.4105524287958,0,0,0,0,8134.63759471603
ColoRect-AdenoCA::MSI-H.S.12,sigfit,19425.7795938262,0,0,0,37813.7295928632,0,0,0,0,0,0,0,9.1753057237258,22.5419426111316,0,0,0,3242.43605696916,0,278.181120514994,73.669721624271,12.7010303066475,0,0,0,0,0,0,0,13.9930239755972,0,0,0,0,22.9364651328888,0,0,85.998409210586,0,0,0,0,80967.8577372415
ColoRect-AdenoCA::MSI-H.S.13,sigfit,16930.6663288276,0,0,0,27260.9138912447,0,0,0,0,0,0,0,7.75799766713876,29.2638715613915,0,0,0,16.3031740723513,0,483.360072424603,9.50154314931275,42.132375297529,0,0,0,0,0,0,0,13.5785975558926,0,0,0,0,1516.74942125536,0,0,67.281546493133,0,0,0,0,42795.491180451
ColoRect-AdenoCA::MSI-H.S.14,sigfit,21036.9518273106,0,0,0,10170.302165342,0,0,0,0,0,0,0,6.92483882962313,24.5864865009202,0,0,0,632.66563621941,0,28.7960083902571,66.9666068217015,14.7217623375629,0,0,0,0,0,0,0,14.9898683858904,0,0,0,0,30.0652084491588,0,0,54.6833171417089,0,0,0,0,24984.3462742711
ColoRect-AdenoCA::MSI-H.S.15,sigfit,44594.2491225894,0,0,0,31375.3843291019,0,0,0,0,0,0,0,89.269185668227,19.2894150753022,0,0,0,3782.96301595391,0,6.76136969932576,80.5387878488854,9.45683394252423,0,0,0,0,0,0,0,9.25120177020311,0,0,0,0,115.158511584935,0,0,33.8568537608881,0,0,0,0,22394.8213730045
ColoRect-AdenoCA::MSI-H.S.16,sigfit,3655.23748425772,0,0,0,17653.7825306327,0,0,0,0,0,0,0,32.2051357612959,128.194140970965,0,0,0,16844.1875759552,0,22.0808469294944,7.46404615260502,200.912740511602,0,0,0,0,0,0,0,21.3973398040703,0,0,0,0,32944.3572278818,0,0,534.121555819064,0,0,0,0,73326.0593753234
Eso-AdenoCA::S.1,sigfit,1999.58123954172,47.8566100568495,320.020855907855,0,6604.75322465953,0,0,0,0,0,0,0,0,0,0,16.7785369782034,0,0,0,1794.05871153126,180.239950623462,2076.97808246321,0,0,0,0,0,0,0,16.6199729983305,0,0,0,0,0,0,0,6264.11281523958,0,0,0,0,0
Eso-AdenoCA::S.2,sigfit,315.070937921062,6.34092322867344,1004.53527913881,0,8684.77234623071,0,0,0,0,0,0,0,0,0,0,2141.48792471442,0,0,0,20938.1959218596,2338.97548580091,66.8875970524625,0,0,0,0,0,0,0,425.312035950528,0,0,0,0,0,0,0,14404.4215481028,0,0,0,0,0
Eso-AdenoCA::S.3,sigfit,896.250400603272,163.617631231572,107.019544085104,0,223.467071906153,0,0,0,0,0,0,0,0,0,0,45.4628103253218,0,0,0,143.988525651427,8714.27819189383,4822.62727732781,0,0,0,0,0,0,0,219.421021985339,0,0,0,0,0,0,0,5320.86752499016,0,0,0,0,0
Eso-AdenoCA::S.4,sigfit,2182.2293752564,475.098684465992,216.866479308153,0,4224.12309603411,0,0,0,0,0,0,0,0,0,0,534.229543421444,0,0,0,4103.97695468409,273.047874956555,40.5250503977102,0,0,0,0,0,0,0,7.53821113934367,0,0,0,0,0,0,0,101.364730336201,0,0,0,0,0
Eso-AdenoCA::S.5,sigfit,3234.64703004537,15.3242638973663,278.733602071761,0,2672.35308336428,0,0,0,0,0,0,0,0,0,0,9.57060366538733,0,0,0,1946.28845484325,26.7063344435003,104.096271076758,0,0,0,0,0,0,0,172.738614263921,0,0,0,0,0,0,0,16080.5417423284,0,0,0,0,0
Eso-AdenoCA::S.6,sigfit,1246.00582560101,27.6075818775951,131.43146770404,0,5491.73226604576,0,0,0,0,0,0,0,0,0,0,1144.30455264502,0,0,0,4164.83726349343,60941.1430336606,39.2081171872501,0,0,0,0,0,0,0,6.29229561584104,0,0,0,0,0,0,0,63.4375961694368,0,0,0,0,0
Eso-AdenoCA::S.7,sigfit,1436.60035686098,2706.91868007249,34.1767147946313,0,3395.95277102569,0,0,0,0,0,0,0,0,0,0,4.47417244309675,0,0,0,6782.70990454956,11028.8578815757,118.871204092478,0,0,0,0,0,0,0,318.395122976424,0,0,0,0,0,0,0,40.0431916089794,0,0,0,0,0
Eso-AdenoCA::S.8,sigfit,3330.84003792169,14.6221739079912,916.864905167832,0,16064.6595953883,0,0,0,0,0,0,0,0,0,0,8.35254455396692,0,0,0,1603.40575356204,4083.18179380154,12.9763335936399,0,0,0,0,0,0,0,19.1781639299921,0,0,0,0,0,0,0,46.9186981730182,0,0,0,0,0
Eso-AdenoCA::S.9,sigfit,1555.80811151522,11.1737243209104,919.013327894078,0,11291.6998677475,0,0,0,0,0,0,0,0,0,0,109.522553045389,0,0,0,3098.73798753976,13076.7701852193,575.388546692129,0,0,0,0,0,0,0,138.007695413264,0,0,0,0,0,0,0,4953.87800061249,0,0,0,0,0
Eso-AdenoCA::S.10,sigfit,1005.11953020303,334.853473588591,1729.88326342847,0,5767.05178973918,0,0,0,0,0,0,0,0,0,0,54.7631468241565,0,0,0,2906.54262266016,7891.34722638828,119.290365601504,0,0,0,0,0,0,0,32.9565005527578,0,0,0,0,0,0,0,18317.1920810139,0,0,0,0,0
Eso-AdenoCA::S.11,sigfit,4694.4674808998,105.024856871498,115.685358264913,0,846.199295191789,0,0,0,0,0,0,0,0,0,0,91.3842456368432,0,0,0,1730.90941731363,6868.24362809253,3029.74866195974,0,0,0,0,0,0,0,648.705726100692,0,0,0,0,0,0,0,2275.63132966856,0,0,0,0,0
Eso-AdenoCA::S.12,sigfit,2848.05332805381,2174.69568256514,6577.91783048197,0,12565.1582256075,0,0,0,0,0,0,0,0,0,0,23.3420766530646,0,0,0,5985.75758171082,8051.04000043991,1711.02961887568,0,0,0,0,0,0,0,145.955422818499,0,0,0,0,0,0,0,8484.05023279364,0,0,0,0,0
Eso-AdenoCA::S.13,sigfit,1408.16917907534,1444.41201855369,20.1806980522842,0,5883.43309846164,0,0,0,0,0,0,0,0,0,0,66.4284219279483,0,0,0,476.461280928754,19048.5906553957,44.41365150538,0,0,0,0,0,0,0,13.2812561968278,0,0,0,0,0,0,0,42.6297399024097,0,0,0,0,0
Eso-AdenoCA::S.14,sigfit,1862.77002805442,977.263303697608,14263.3100560114,0,152.351577171252,0,0,0,0,0,0,0,0,0,0,14.4450574165385,0,0,0,2720.54992577239,39250.3063264651,4380.81600912776,0,0,0,0,0,0,0,1043.98339679835,0,0,0,0,0,0,0,16253.2043194852,0,0,0,0,0
Eso-AdenoCA::S.15,sigfit,2566.97963831373,10.1024226259921,2539.00173343482,0,3733.60043600178,0,0,0,0,0,0,0,0,0,0,69.3755170134649,0,0,0,5323.20419332021,7.64787460874811,22.8305837464418,0,0,0,0,0,0,0,14.4054398088663,0,0,0,0,0,0,0,79.8521611259361,0,0,0,0,0
Eso-AdenoCA::S.16,sigfit,3520.27381966966,1419.62085467592,354.033140605813,0,996.469261670704,0,0,0,0,0,0,0,0,0,0,159.158027031574,0,0,0,9474.19119005104,2271.34492868516,47.3144893045066,0,0,0,0,0,0,0,10356.7064250499,0,0,0,0,0,0,0,11785.8878632558,0,0,0,0,0
Eso-AdenoCA::S.17,sigfit,1783.00981870186,14.4636775343223,647.605171320051,0,10617.4534654895,0,0,0,0,0,0,0,0,0,0,24.3374962853668,0,0,0,695.139380438822,2978.25630223635,14.4663366937448,0,0,0,0,0,0,0,621.582782087158,0,0,0,0,0,0,0,80.6855692127915,0,0,0,0,0
Eso-AdenoCA::S.18,sigfit,1303.1733171524,222.228044890171,228.26574045037,0,5040.37789597446,0,0,0,0,0,0,0,0,0,0,570.208488911863,0,0,0,2860.6647207764,1237.88541220726,19.6483922800214,0,0,0,0,0,0,0,64.1255311111633,0,0,0,0,0,0,0,11588.4224562459,0,0,0,0,0
Eso-AdenoCA::S.19,sigfit,2786.61187113268,29.9630205616354,100.529436702645,0,3786.3691950106,0,0,0,0,0,0,0,0,0,0,5.17270709717345,0,0,0,3567.91961216439,750.761109639752,18.0857096417813,0,0,0,0,0,0,0,39.2472452227644,0,0,0,0,0,0,0,115.340092826584,0,0,0,0,0
Eso-AdenoCA::S.20,sigfit,1045.45155685675,722.417347783745,752.422012957371,0,9754.06177299887,0,0,0,0,0,0,0,0,0,0,124.147716006563,0,0,0,1976.15842519452,71517.1639590337,286.457092682593,0,0,0,0,0,0,0,8.51749186884081,0,0,0,0,0,0,0,1233.20262461705,0,0,0,0,0
Eso-AdenoCA::S.21,sigfit,1260.99136719858,51.7445165248864,29.9520255078349,0,5737.77931645147,0,0,0,0,0,0,0,0,0,0,9.95161944742686,0,0,0,8785.587735787,35854.1677416303,45.4907821209426,0,0,0,0,0,0,0,994.631804240521,0,0,0,0,0,0,0,28.7030910910595,0,0,0,0,0
Eso-AdenoCA::S.22,sigfit,1452.0301881185,54.4414739735266,224.873259709187,0,1521.92554140683,0,0,0,0,0,0,0,0,0,0,82.6151617347343,0,0,0,2826.75949182896,552.293094801306,4099.45351174534,0,0,0,0,0,0,0,6804.02706491361,0,0,0,0,0,0,0,8309.58121176802,0,0,0,0,0
Eso-AdenoCA::S.23,sigfit,1902.1998905301,30.3814573650207,400.533706002723,0,2499.26007690498,0,0,0,0,0,0,0,0,0,0,15.7468184735627,0,0,0,8775.30915259298,62.2930049492448,128.667323152716,0,0,0,0,0,0,0,5958.55002094233,0,0,0,0,0,0,0,263.058549086342,0,0,0,0,0
Eso-AdenoCA::S.24,sigfit,1501.66301873968,62.1839719172429,187.727782900583,0,6911.52243860831,0,0,0,0,0,0,0,0,0,0,622.271297029661,0,0,0,9724.66428879427,9496.54842302334,4077.06860358568,0,0,0,0,0,0,0,901.445757225044,0,0,0,0,0,0,0,3816.90441817619,0,0,0,0,0
Eso-AdenoCA::S.25,sigfit,1349.0552784544,116.705117978946,108.369004817971,0,2203.06913876578,0,0,0,0,0,0,0,0,0,0,41.3218527998907,0,0,0,17816.7647260153,3346.88752715834,2709.49654707751,0,0,0,0,0,0,0,51.1033609065457,0,0,0,0,0,0,0,6550.22744602527,0,0,0,0,0
Eso-AdenoCA::S.26,sigfit,1086.14704007118,27.0046549663789,1396.76863224776,0,11034.6946979797,0,0,0,0,0,0,0,0,0,0,932.953091946607,0,0,0,4637.96858111511,5254.13031567829,1229.86660673301,0,0,0,0,0,0,0,556.013412892394,0,0,0,0,0,0,0,10305.4529663696,0,0,0,0,0
